2267,0.019698022622418704195220569148,0.040187662734524199189464702686,50.7665169833788531001070246174,0.879623419893934273434759230700,4602,57,123,C1,Eckard Specht
2268,0.019689320161628846366441154112,0.040169551483158635992992143878,50.7889552199385128406922439000,0.879234036872717642061835108890,4140,77,123,C1,Eckard Specht
2269,0.019679790747518014885742747986,0.040149719574840417139099327459,50.8135484177400855126176091802,0.878770457812171068694747074290,4199,57,117,C1,Eckard Specht
2270,0.019678218448775248764716554117,0.040146447460622913584912856169,50.8176084437277363752207972377,0.879017278591221126187544954663,4395,44,123,C1,Eckard Specht
2271,0.019675005005948616191122907293,0.040139759990650864113113822824,50.8259082880871531686501118267,0.879117321725898155184514203849,4373,60,119,C1,Eckard Specht
2272,0.019670138676122288715883994402,0.040129632794330931645127233262,50.8384824563492582904514176448,0.879069415782067688105270296754,4146,50,115,C1,Eckard Specht
2273,0.019663225371124701524553587132,0.040115245862461052423945960392,50.8563565298138968682164646420,0.878838247926094620596693084762,4221,57,115,C1,Eckard Specht
2274,0.019661226245459494501722109145,0.040111085620249715639326541747,50.8615275321872177433850743415,0.879046120938480300179565019163,4630,60,116,C1,Eckard Specht
2275,0.019651741067281250823731603301,0.040091346902937579057098101151,50.8860765352200154275521403911,0.878584358869190690113640323938,4060,78,120,C1,Eckard Specht
2276,0.019647410798417996745224729542,0.040082335712336366321797182125,50.8972917734544279618183329561,0.878583229462158829467573267978,5591,52,117,C1,Eckard Specht
2277,0.019632938881693903960465415235,0.040052220561752825015155704947,50.9348094050462059312049949957,0.877674862354311494133084873197,4392,41,121,C1,Eckard Specht
2278,0.019631305970172437890518775960,0.040048822631162391071409465514,50.9390461092801243902102491343,0.877914260587334790558864619348,4038,60,116,C1,Eckard Specht
2279,0.019593058302635459580210933940,0.039969236180058614192109526175,51.0384843730848357348841006056,0.874880600789426409102214975984,5368,55,119,C1,Eckard Specht
2280,0.019625756155309937294933587038,0.040037274089014175609138131279,50.9534507657398143853650103014,0.878188294642323832785322465710,4072,64,118,C1,Eckard Specht
2281,0.019625821128829232458520704775,0.040037409290862661148902914883,50.9532820785294932925632451515,0.878579282211204636209614577219,3924,79,117,C1,Eckard Specht
2282,0.019622844779193811682499318406,0.040031215894201944321810472881,50.9610105595038076513338675578,0.878697876955057804544402641210,3793,75,114,C1,Eckard Specht
2283,0.019619436747651072406475836329,0.040024124269793484242709678766,50.9698628386834049789897922611,0.878777607007670584619252204213,4267,54,116,C1,Eckard Specht
2284,0.019611122530742103679349185389,0.040006823784793602254399248507,50.9914717238860187376675493358,0.878417553875642829353047301517,4211,70,119,C1,Eckard Specht
2285,0.019582244031055704373634400686,0.039946734770633818195554576867,51.0666703169508348119308457511,0.876215882751801301712022053611,4219,47,121,C1,Eckard Specht
2286,0.019580221218578523753449336023,0.039942525930913135790441386995,51.0719459620383981570845950635,0.876418253945928477143667914891,4353,36,122,C1,Eckard Specht
2287,0.019599461235917307970136192231,0.039982559088808491206124260583,51.0218106489291610592048824945,0.878525620248321053505174994914,4237,55,119,C1,Eckard Specht
2288,0.019593597952770473458990298029,0.039970359050810406462785071254,51.0370786626558869521313113912,0.878383976721248228501851033594,4499,49,122,C1,Eckard Specht
2289,0.019567870173711084716886385096,0.039916827648596303002704975960,51.1041820659395784904736180983,0.876461632236499985934724917967,4353,30,126,C1,Eckard Specht
2290,0.019564425547936141000079305459,0.039909660680907287010956887397,51.1131797634349860105823353761,0.876535850677486289601376137121,3798,88,113,C1,Eckard Specht
2291,0.019558907614851357514597543770,0.039898180047247535343367196273,51.1275997459431597963963787036,0.876424036494691349804646443512,4201,42,122,C1,Eckard Specht
2292,0.019585486135951107170332905552,0.039953480612521750433048539688,51.0582169397572711188761022543,0.879191184380073706641303430142,4117,64,128,C1,Eckard Specht
2293,0.019578791282502621023661778557,0.039939550691919262428255112415,51.0756759991455886977922230818,0.878973553116154839446092278070,4043,56,127,C1,Eckard Specht
2294,0.019571137866184279524879090370,0.039923626531331296325595554540,51.0956494628672663806165980786,0.878669529343278801116826837176,4094,70,126,C1,Eckard Specht
2295,0.019566548645779007078116019223,0.039914078041202624981545716965,51.1076336508495564389929099259,0.878640350458025298868159624724,2619,515,52,C1,Eckard Specht
2296,0.019562104347493392503021795355,0.039904831166229676382538620910,51.1192447518119839768033780724,0.878623927249096862080041228770,5301,51,125,C1,Eckard Specht
2297,0.019556158486679991157670264181,0.039892460248401299578247731349,51.1347870636820526811997933890,0.878472339934866998829183419297,5491,45,127,C1,Eckard Specht
2298,0.019555019590917513541554916184,0.039890090686696860439780126777,51.1377651835469425862763943288,0.878752422180283509398922400383,4878,72,120,C1,Eckard Specht
2299,0.019548759097646646451010387751,0.039877065339129041504976329228,51.1541420611389999565292235884,0.878572005210733989096836445426,4648,56,125,C1,Eckard Specht
2300,0.019543946672771540775055302129,0.039867052901449573951816786976,51.1667380567094690680127513161,0.878521458560716891954159247120,4100,58,126,C1,Eckard Specht
2301,0.019531938297329728814679179254,0.039842069436531721856675789465,51.1981957334317949799891753010,0.877823708010250911396945994966,4378,34,129,C1,Eckard Specht
2302,0.019524894542088056476553240342,0.039827415165159816953550239895,51.2166658746550499479913294807,0.877571908836977266135253339327,4324,35,124,C1,Eckard Specht
2303,0.019532759914351375294846535062,0.039843778793965809334877461463,51.1960421560942028170380531547,0.878660618834506551509078350822,4255,46,131,C1,Eckard Specht
2304,0.019525530267205641216285349372,0.039828737759029815273321228378,51.2149983286017604497795531645,0.878391549424658531806817709894,4136,35,133,C1,Eckard Specht
2305,0.019521252283730798247067422581,0.039819837664405665242144856174,51.2262218358506507335051697000,0.878387765121274608301161472646,4275,41,122,C1,Eckard Specht
2306,0.019517017950085819643965693959,0.039811028457181834527098808582,51.2373356707192468455452808122,0.878387660165119638533406744050,4364,51,122,C1,Eckard Specht
2307,0.019512608579070601584277207510,0.039801855178969284891335388207,51.2489140520457598154456951074,0.878371548442965312707774099029,5399,35,125,C1,Eckard Specht
2308,0.019493783620067592266143783878,0.039762692565151518639661992567,51.2984046345197210402395975030,0.877057540398443918068104946326,4128,77,123,C1,Eckard Specht
2309,0.019488637340860619169569755386,0.039751986734773949938176374647,51.3119507798198861414528865822,0.876974329296882072134560803112,4079,88,122,C1,Eckard Specht
2310,0.019482412007186477362836628337,0.039739036292185855630371409051,51.3283467997253110986435434456,0.876793712297034437308230876027,4563,57,123,C1,Eckard Specht
2311,0.019475813818355962226160530525,0.039725310385659429998038663540,51.3457362720062359867423313007,0.876579225503469519480340764208,3829,116,112,C1,Eckard Specht
2312,0.019472501125725497993410631104,0.039718419214313757886816705005,51.3544712897143270354618295574,0.876660229811272378645265166302,4044,55,123,C1,Eckard Specht
2313,0.019474547775391579041706686958,0.039722676716260406048018996586,51.3490742652119314080813263531,0.877223779572549048614485933713,4457,42,123,C1,Eckard Specht
2314,0.019483836032733586363144953748,0.039741998650792329897143448271,51.3245953373843798505726278529,0.878440371197735880274602885003,4084,76,121,C1,Eckard Specht
2315,0.019480233172507528283086445737,0.039734503742921031386427159643,51.3340877978453028424638771206,0.878495006513933197207613992014,4646,43,118,C1,Eckard Specht
2316,0.019477869981143995941332574527,0.039729587706030511127404186468,51.3403160082736565664149244495,0.878661262409443546797373101142,3898,93,113,C1,Eckard Specht
2317,0.019469623977706340603396839148,0.039712434114868610380334360770,51.3620602608991461450047543235,0.878296519399704357741064234966,4560,50,121,C1,Eckard Specht
2318,0.019466214495315911719336017481,0.039705341688550965399640412821,51.3710562595838324185139720128,0.878367868710586477572988300702,3928,95,118,C1,Eckard Specht
2319,0.019463224247908168148189109702,0.039699121398031146115071054816,51.3789486912722655078569924876,0.878476850550391947680088658061,4172,69,119,C1,Eckard Specht
2320,0.019460848164050637609651449271,0.039694178713032287512949099548,51.3852218346405867983670653547,0.878641098133020728342986413115,4239,50,120,C1,Eckard Specht
2321,0.019454927628783742542178311238,0.039681863031011115418701307530,51.4008594162278401959509774845,0.878485059184655408415539758614,4070,67,120,C1,Eckard Specht
2322,0.019457007945477882955644222509,0.039686190413150177093446689885,51.3953637065978507871489290236,0.879051517318084344590877979513,4323,47,120,C1,Eckard Specht
2323,0.019454662484457554196496020439,0.039681311490911417198730589527,51.4015599499043460526210120158,0.879218082008404086938831164919,4294,55,118,C1,Eckard Specht
2324,0.019453226140962901622236743009,0.039678323685473646647971301884,51.4053552225092110127801069880,0.879466688945312104173479473631,4240,51,119,C1,Eckard Specht
2325,0.019445151012231411979631300999,0.039661526394581054617104589680,51.4267026967792028234533907749,0.879114812590726011273036306684,4125,63,111,C1,Eckard Specht
2326,0.019442341650965909038736155743,0.039655682632066734558653072124,51.4341337042762698985631496062,0.879238813278327694537019097318,3948,72,117,C1,Eckard Specht
2327,0.019440158229533375424828269899,0.039651140912385040405031988874,51.4399105291646140267832194572,0.879419262879087654011151221599,3885,69,113,C1,Eckard Specht
2328,0.019441272477761730194504088551,0.039653458649820274101667610957,51.4369623255817769218252553838,0.879898039891052285612156354683,4233,50,117,C1,Eckard Specht
2329,0.019441159318591596363823320469,0.039653223268236665085196313609,51.4372617194541064252052375393,0.880265755590854950966729218827,4115,59,117,C1,Eckard Specht
2330,0.019438179876136741635986047151,0.039647025770759332109793762645,51.4451459124343636969229586894,0.880373809970120424314576061008,3829,72,109,C1,Eckard Specht
2331,0.019440831905722790460856043737,0.039652542219366868323581963484,51.4381280003573495100928678014,0.880991998229892862844702456498,3932,51,112,C1,Eckard Specht
2332,0.019440344115416388066152504008,0.039651527571525145662239952299,51.4394186678511498116495375544,0.881325715787776298768119584973,4017,50,116,C1,Eckard Specht
2333,0.019437074626903507768446078123,0.039644726766531283083970301605,51.4480712347457068392612778004,0.881407096830887044629465544288,3885,77,116,C1,Eckard Specht
2334,0.019439902990338527871510205414,0.039650609992437793927179206984,51.4405859173778689695072507500,0.882041539190985804039634269319,3497,205,91,C1,Eckard Specht
2335,0.019440382716281089020789546602,0.039651607864769192345407471165,51.4393165296335400029169759945,0.882463001163046951012350049023,3267,211,96,C1,Eckard Specht
2336,0.019423793687886971950280257071,0.039617101787404507242489350195,51.4832486417737249180370458329,0.881334866232340400780185338890,4131,64,111,C1,Eckard Specht
2337,0.019412058389093823075162692536,0.039592692435527540084623914367,51.5143721472538356267185699578,0.880647061477010860013332434231,4301,41,117,C1,Eckard Specht
2338,0.019407837923950466045726802442,0.039583914035905371510543430113,51.5255745600564025739726733523,0.880640836198887390048779680150,4408,65,116,C1,Eckard Specht
2339,0.019403567759723139160391533382,0.039575032341069454128143224841,51.5369138492017487220669363799,0.880629855384625177815193965784,3901,121,116,C1,Eckard Specht
2340,0.019395395190562113139602871076,0.039558034085167781611757525560,51.5586297765463688261504016011,0.880264369759507080820277409716,4510,61,113,C1,Eckard Specht
2341,0.019392716973779007078116017963,0.039552463681346031045131844466,51.5657502428414322824997870976,0.880397361074350696515441923649,2271,737,71,C1,Eckard Specht
2342,0.019385510668779007078116017975,0.039537475490495605217031858147,51.5849191226379398301761939937,0.880118971948845302087005204481,2340,627,65,C1,Eckard Specht
2343,0.019381081957697189075569150453,0.039528264448312653758134440568,51.5967066329261557747912246734,0.880092509584835613078476662668,4047,87,119,C1,Eckard Specht
2344,0.019377421128394781964452155600,0.039520650545681356617845504543,51.6064544076324985855230383504,0.880135549832304224052878337308,5507,67,121,C1,Eckard Specht
2345,0.019376247732269942672013450296,0.039518210093242441358144550708,51.6095796161070868464130119234,0.880404399147484345112529161557,3988,93,116,C1,Eckard Specht
2346,0.019375825971187673628696584933,0.039517332907639253205208888874,51.6107030217459849048479632431,0.880741494826251273526681036321,3994,84,113,C1,Eckard Specht
2347,0.019375174013558495744541590933,0.039515976956974133035558819530,51.6124396766817658658601317390,0.881057622826663190021221590889,4575,64,97,C1,Eckard Specht
2348,0.019369550971468307267967293203,0.039504282149625042385403188912,51.6274229316424406343916451090,0.880921477355653170021011548807,4059,81,111,C1,Eckard Specht
2349,0.019369301510251507212074197843,0.039503763323097708977911631256,51.6280878518378313766908007204,0.881273956497328566323245236162,3888,76,110,C1,Eckard Specht
2350,0.019359814724658194172062484458,0.039484033013030955276370940248,51.6533868852743077410880538208,0.880785701506766741965285563459,5073,73,123,C1,Eckard Specht
2351,0.019349883801255880800427814724,0.039463379408470540597662681409,51.6798969064143015529191684863,0.880256725340068232246985206048,4471,79,125,C1,Eckard Specht
2352,0.019347424233663502810747011786,0.039458264245202943167367155114,51.6864667835242109466566956872,0.880407283170726680226959315123,5129,50,123,C1,Eckard Specht
2353,0.019338081329856406597598227045,0.039438834039931722149401999715,51.7114383243430811122812595915,0.879931149540891601494128492366,5452,88,123,C1,Eckard Specht
2354,0.019331657383903268693389667155,0.039425474533689628778045275965,51.7286221321438135626330450995,0.879720348349095647758445683297,5157,60,128,C1,Eckard Specht
2355,0.019340422689194961371407335253,0.039443703272099509638169816727,51.7051781168503854287958529760,0.880892341771292700557266381389,3918,94,127,C1,Eckard Specht
2356,0.019335451491702279737784446606,0.039433364897535451639354610304,51.7184716596426729534108819307,0.880813416418061831003938317811,4731,83,123,C1,Eckard Specht
2357,0.019331478711797810102325823391,0.039425102962220217114523347762,51.7291002363781875955010249496,0.880825205068318854352718902573,4178,64,117,C1,Eckard Specht
2358,0.019314647527591646926860047795,0.039390100971524535553965834852,51.7741780465558669611258430063,0.879665126293410797627303650315,4308,63,125,C1,Eckard Specht
2359,0.019313201952144907519067529676,0.039387094820873628170251860110,51.7780532962811412098410377943,0.879906456590983591460965704955,4443,62,131,C1,Eckard Specht
2360,0.019309372815836102147531674965,0.039379131972085208740388399775,51.7883211193620362803607406747,0.879930433356642567301334868957,4376,73,129,C1,Eckard Specht
2361,0.019307014987643269494990660718,0.039374228800871867413068495370,51.7946456580684522179738280465,0.880088314277806218881339850054,4253,67,126,C1,Eckard Specht
2362,0.019306310365076729115196075627,0.039372763522652560305010480100,51.7965360076726238634623549463,0.880396810233724521550586267771,4272,67,132,C1,Eckard Specht
2363,0.019304623347027546778393824579,0.039369255339843729737359412419,51.8010624721137713897876869635,0.880615624314330264069368497994,4157,59,135,C1,Eckard Specht
2364,0.019305998053770282848289819049,0.039372114065053306409630395847,51.7973739153417789525018843099,0.881113769854558127786530179076,4251,65,132,C1,Eckard Specht
2365,0.019295945752161603059203121373,0.039351210324017346454266464653,51.8243579684595822039010503978,0.880568780642409472292515153007,5152,65,141,C1,Eckard Specht
2366,0.019295044288904932711176862839,0.039349335753920756795451238456,51.8267791992072079657357032618,0.880858804906159567764257845466,5662,56,132,C1,Eckard Specht
2367,0.019294375059637709002586589779,0.039347944110774361313469147964,51.8285768214343515923731092644,0.881169975465642154047129796543,5880,64,137,C1,Eckard Specht
2368,0.019287329121246046926481149299,0.039333292398402283994627806942,51.8475105450679201579165638395,0.880898521046837435100026803158,4761,91,134,C1,Eckard Specht
2369,0.019284432613000897779989098240,0.039327269300684178543123730609,51.8552980047665271359426847723,0.881005849315527770240708647330,4197,68,134,C1,Eckard Specht
2370,0.019281882068942917042711930686,0.039321965642116142796338798117,51.8621572533465143509565312676,0.881144613405875057331836502001,4153,96,133,C1,Eckard Specht
2371,0.019281581986237834291486687131,0.039321341645216784093648820800,51.8629643933649588563954029576,0.881488966627958903682045257515,3643,178,121,C1,Eckard Specht
2372,0.019275207772510307411375093681,0.039308087090836417005973797952,51.8801152133969948006851380404,0.881277781445403870726145055651,4164,65,133,C1,Eckard Specht
2373,0.019271428591282638253102649023,0.039300228734238222475419087873,51.8902890495801863280782834767,0.881303628958753774511180807889,4121,64,133,C1,Eckard Specht
2374,0.019265771459361998259934713916,0.039288465516351040448927758884,51.9055259276451427323659025535,0.881157461120448065563691083905,3927,111,137,C1,Eckard Specht
2375,0.019262057632875990341941347106,0.039280743205233388162348541024,51.9155335872957528269115555159,0.881188802599060975778683147733,4622,83,126,C1,Eckard Specht
2376,0.019261571413413148516104526618,0.039279732193572537975080477973,51.9168440900741701547980442618,0.881515324754098679771474828230,4575,71,127,C1,Eckard Specht
2377,0.019257655105023554567802776354,0.039271588924990845580378858784,51.9274020926431412733822977248,0.881527754902382539258140613885,4130,79,130,C1,Eckard Specht
2378,0.019253868207685489039570187076,0.039263714805581799521232108877,51.9376152996016679325507444284,0.881551806600316578065620877147,4231,62,130,C1,Eckard Specht
2379,0.019250248959922173860062906642,0.039256189337815131384038869051,51.9473801134696007627153444249,0.881590990260164688041281312684,4594,54,131,C1,Eckard Specht
2380,0.019245340148149096098044031239,0.039245982580508410779174850005,51.9606300695170686782462394021,0.881511819454743543710374334654,3748,128,113,C1,Eckard Specht
2381,0.019244590085157760721100759695,0.039244423004159098776755523752,51.9626552488245599354180924206,0.881813463406436435930909555933,3801,109,113,C1,Eckard Specht
2382,0.019244044582834400193698068732,0.039243288764224582548363400143,51.9641282109684691311123377832,0.882133806040373132639687558895,4003,79,126,C1,Eckard Specht
2383,0.019243742568524006468983845847,0.039242660799171171518556674444,51.9649437441367685478222565522,0.882476439627953432206321878303,2824,465,93,C1,Eckard Specht
2384,0.019226950505809503109909566233,0.039207746411313664206194324912,52.0103278831370496541039663753,0.881306691794790365035669294141,4580,51,124,C1,Eckard Specht
2385,0.019218781248106922583619181780,0.039190761161931817449325454838,52.0324357247419853425823005522,0.880927303100268280170946430366,4398,72,123,C1,Eckard Specht
2386,0.019207916178531175631989991198,0.039168171308420848689300326926,52.0618681748365345386114998799,0.880300488796650520570563172204,4350,51,123,C1,Eckard Specht
2387,0.019197161405858788769416960669,0.039145811269012088458964340994,52.0910346513422360035690674700,0.879683511423672324999967553256,5795,46,126,C1,Eckard Specht
2388,0.019190197639262344837432058456,0.039131333298409006170812245299,52.1099375211249343044051468253,0.879413680816272774039479062632,4487,63,139,C1,Eckard Specht
2389,0.019186527410738031019173145523,0.039123702818003250144986764277,52.1199057334541338375692329036,0.879445450624291330918087558615,5218,46,128,C1,Eckard Specht
2390,0.019181991556463419865764588039,0.039114272762800077948690311733,52.1322302252316187427172988988,0.879397632172639099966012801922,5204,21,142,C1,Eckard Specht
2391,0.019168114603662431710761890058,0.039085423076181747378607939257,52.1699718870071363519221000443,0.878493132344796522782111627847,5182,31,126,C1,Eckard Specht
2392,0.019170383512718030842538240561,0.039090140000817574508106237266,52.1637973145701136802706031787,0.879068620827061607287215062854,5794,40,126,C1,Eckard Specht
2393,0.019171044287220303388754717572,0.039091513715127801759855577126,52.1619993683189458053197547684,0.879496751176711417380305408803,5900,40,133,C1,Eckard Specht
2394,0.019160633965487059617527050264,0.039069871436650415896347804161,52.1903399334929152482970154577,0.878908966138747013803340898360,4354,30,138,C1,Eckard Specht
2395,0.019160587693109104479549606602,0.039069775240870980261594135043,52.1904659719617602426886927158,0.879271849185051157577827355663,6221,36,128,C1,Eckard Specht
2396,0.019154640878351800433949950906,0.039057412466129981415028126599,52.2066692009966312415668275830,0.879093040159987495461148419927,4613,59,124,C1,Eckard Specht
2397,0.019146211185227411288344355949,0.039039888316816279359449638155,52.2296547513049061212068125055,0.878686034390137378292105045600,4281,27,126,C1,Eckard Specht
2398,0.019144406919867201961669687986,0.039036137541407004035442477770,52.2345771371086511243473607819,0.878886942519675178462906579778,3862,152,142,C1,Eckard Specht
2399,0.019142460848524794701222649534,0.039032091989800361064512882781,52.2398874373074430895361232380,0.879074703802193742949797569379,4257,55,126,C1,Eckard Specht
2400,0.019136928263183738305949691797,0.039020590772773084439643834714,52.2549902600530408129377126604,0.878932856040577369750278133867,2972,423,80,C1,Eckard Specht
2401,0.019134288080356592691819170538,0.039015102368924795358253546633,52.2622004958003998675454951296,0.879056473801325390745245496567,3339,218,118,C1,Eckard Specht
2402,0.019130450824495019967125915137,0.039007125546053724157514710227,52.2726834393039799887515905008,0.879069905293710098583894596691,4115,61,125,C1,Eckard Specht
2403,0.019128141357345849673010025500,0.039002324694717353699996856685,52.2789946664612222830569454760,0.879223557663211152532154453719,4341,52,124,C1,Eckard Specht
2404,0.019128304902546522311354275904,0.039002664666852374929424100646,52.2785476859934155437066101648,0.879604484461263910287178442562,4208,67,127,C1,Eckard Specht
2405,0.019125209143147947645708137620,0.038996229327987822133395111622,52.2870099100732359495895633568,0.879685567569805398345197939772,4238,55,125,C1,Eckard Specht
2406,0.019121577877910059646536750561,0.038988680853109839919852071256,52.2969394254454425843575620919,0.879717185741596388130258612759,4497,78,129,C1,Eckard Specht
2407,0.019126122026028591751827320103,0.038998126987608747217653019869,52.2845142700181313871734295653,0.880501164817168256330870255053,3643,146,106,C1,Eckard Specht
2408,0.019109493645639733324916754612,0.038963561216762687992058669278,52.3300103364158369615741097808,0.879335975721730792781256281669,6010,50,129,C1,Eckard Specht
2409,0.019100649553470777331688944498,0.038945177290158664006988871956,52.3542404775595753984552030892,0.878887065395088703775773933470,4406,46,126,C1,Eckard Specht
2410,0.019094194611925755121974411133,0.038931759822486825785544812639,52.3719392372498957035681631582,0.878657725586207837168222967241,4182,92,122,C1,Eckard Specht
2411,0.019091286419313027799463138057,0.038925714809123527609724408876,52.3799171012585723343304179643,0.878754570534777227308062069386,4119,177,137,C1,Eckard Specht
2412,0.019104905740425735282849343047,0.038954024446104537568751657825,52.3425770106791386959910222530,0.880373785121531936545752770948,5160,68,121,C1,Eckard Specht
2413,0.019077994579697232033430570385,0.038898086645579421557701379274,52.4164107407912897150460029434,0.878259313642475156906161599697,4750,54,128,C1,Eckard Specht
2414,0.019069326125390124865328447634,0.038880068965664159089222349714,52.4402379729892924689280705529,0.877825026087838054205952552225,4278,67,131,C1,Eckard Specht
2415,0.019084858241547200005635584917,0.038912353228301546576796204698,52.3975597483364118119895977933,0.879619831051384280820190792808,4356,56,118,C1,Eckard Specht
2416,0.019061688179405670239235360998,0.038864193496587374763514499207,52.4612505769769276807479744031,0.877848662297327554281038307289,5542,62,137,C1,Eckard Specht
2417,0.019059396820369574406501570329,0.038859430955534432793928628055,52.4675575740811578080660364252,0.878000887496810558376784327599,5888,59,144,C1,Eckard Specht
2418,0.019077661830238314233583701381,0.038897395008526496741475733219,52.4173249792586456267560420417,0.880048463437797347777620727467,4473,79,120,C1,Eckard Specht
2419,0.019052915109533052523103145655,0.038845958977818891740968921033,52.4854067868939310186768137075,0.878129835919825322903084579559,4413,76,146,C1,Eckard Specht
2420,0.019036632665109315944968668095,0.038812117351188319513030020359,52.5302986926263516656940840416,0.876991987407662981630301023923,6337,43,148,C1,Eckard Specht
2421,0.019064216532573360016020573822,0.038869448650725900016640046976,52.4542930097015751688069229604,0.879898776194041934386535186310,4352,49,115,C1,Eckard Specht
2422,0.019060310010605501831579225232,0.038861328999362996066596915432,52.4650438237144034715968720121,0.879901501670340475541744624661,4234,65,123,C1,Eckard Specht
2423,0.019028701757358471487423078027,0.038795634064824097458703260960,52.5521926167819719507582414937,0.877347681652315154391373464201,5912,49,138,C1,Eckard Specht
2424,0.019021253582432526950075856875,0.038780154314038239987263344316,52.5727705414521537974135739201,0.877022804941618230538275946614,6345,48,129,C1,Eckard Specht
2425,0.019018486575203187986184430822,0.038774403625214018609789044277,52.5804193748953071190672380628,0.877129366657120925004857049844,6327,58,138,C1,Eckard Specht
2426,0.019041473839872594650328859751,0.038822179189182861006168438394,52.5169431951224916060086864827,0.879613563262784060135104213167,4312,59,122,C1,Eckard Specht
2427,0.019013434689349891679476822142,0.038763904342214689021881000352,52.5943900372790588408977487400,0.877386465711343841512939787329,6382,51,134,C1,Eckard Specht
2428,0.019008726696242345772245966210,0.038754119865358711506630668282,52.6074163714332575752868787326,0.877313344806995689715683901624,6394,23,143,C1,Eckard Specht
2429,0.019002994975036620539958676538,0.038742207932740941081846134529,52.6232839251736373691411449778,0.877145463973657665661182896831,6363,52,137,C1,Eckard Specht
2430,0.018998626371492854545167712523,0.038733128988843587230151132036,52.6353842875969473223348460936,0.877103163728708508512428157471,6355,37,138,C1,Eckard Specht
2431,0.019002838461830526236635328315,0.038741882661586371164516242038,52.6237173466805813560349315649,0.877853231013220537202333191086,6666,48,108,C6,Eckard Specht
2432,0.019008555039265615809144627238,0.038753763117733327421656332788,52.6078914433169036813966882477,0.878742800503681856325094247073,4449,36,129,C1,Eckard Specht
2433,0.018982500483204144204788204378,0.038699616454454791539911139457,52.6800987512054769550915690814,0.876695844739259267481763936289,6268,57,144,C1,Eckard Specht
2434,0.018970337846704179905056225726,0.038674341008335123090914455979,52.7138740533150518132312004814,0.875932629656048052053521907865,5989,63,144,C1,Eckard Specht
2435,0.018967382626538320742748104610,0.038668199794049814611368261528,52.7220871582378657120335926451,0.876019505013171314959426655190,4795,50,124,C1,Eckard Specht
2436,0.018964014041001152999827380127,0.038661199614330416376998008468,52.7314522040507700679101825837,0.876068006341195713362865329228,6363,56,140,C1,Eckard Specht
2437,0.018979941680528330373562312149,0.038694298897500145173704313656,52.6872008793318774558779365038,0.877900459760277289739980591647,6540,35,127,C1,Eckard Specht
2438,0.018951173268228915100733767820,0.038634515942212858380074586951,52.7671815273026184715921678420,0.875600308575054626651905549673,4066,71,147,C1,Eckard Specht
2439,0.018952313405930062129676640773,0.038636885168604446703457817263,52.7640071468587132697175387857,0.876064857401858502433786088586,4381,69,139,C1,Eckard Specht
2440,0.018983156648740794943136037329,0.038700980064505900021425210549,52.6782778282732421021372350009,0.879278976695541711081135543311,4042,92,113,C1,Eckard Specht
2441,0.018939197984055787427804519343,0.038609631421698544923505525070,52.8005462977821518155038944191,0.875570150701680500991398556407,4524,54,136,C1,Eckard Specht
2442,0.018937477432467772573128249402,0.038606056182651082953864561289,52.8053434553816612367147694302,0.875769701775762330871523024410,4655,50,124,C1,Eckard Specht
2443,0.018935124346963889557455158529,0.038601166583116966073142588774,52.8119056244984616727501146220,0.875910615847467536520189865748,4564,69,127,C1,Eckard Specht
2444,0.018939456300037483057945799705,0.038610168193309243716824126410,52.7998261490759320824286828310,0.876670144075876116271126697956,3533,187,88,C1,Eckard Specht
2445,0.018931241469263634479249605107,0.038593098199590724594109451223,52.8227375697245724613321771530,0.876268204222701642467471538330,4534,55,126,C1,Eckard Specht
2446,0.018928104555208622238218551755,0.038586579929755572527501685685,52.8314917684042862652525381121,0.876336105461416380414700903269,4744,63,129,C1,Eckard Specht
2447,0.018929279958153259582610443034,0.038589022323173292099780739973,52.8282112267708249823397103255,0.876803264429447110688141193292,4308,61,127,C1,Eckard Specht
2448,0.018928937673483143428575440646,0.038588311082369436784116813657,52.8291664989136411410768374104,0.877129860181299905747834746040,5911,53,125,C1,Eckard Specht
2449,0.018939939858094647094249537817,0.038611173010865575402475571711,52.7984781098771521487743838159,0.878508517157365345457933746015,3907,111,116,C1,Eckard Specht
2450,0.018923614647218154444074971663,0.038577250313518610812423092202,52.8440268226981635970856065684,0.877352818725203215894872451859,5456,46,126,C1,Eckard Specht
2451,0.018916900871859586300830716186,0.038563299864548635347975810388,52.8627816349971228372649278196,0.877088238698212603978720575377,5896,54,128,C1,Eckard Specht
2452,0.018920657035195269901850126038,0.038571104714155682966538094864,52.8522872191937883758672209404,0.877794576001823407749767451975,5194,76,130,C1,Eckard Specht
2453,0.018918554845557967871409420006,0.038566736612942068808311781269,52.8581600531077375190784050903,0.877957442891076075266085127242,4406,75,131,C1,Eckard Specht
2454,0.018919946117844552248853635398,0.038569627509962938235439776672,52.8542731449345493267570080184,0.878444542144654366817266364628,6475,45,134,C1,Eckard Specht
2455,0.018917108166487168897297464274,0.038563730595961410489700633466,52.8622023619636567640592701109,0.878538889294222943351722200682,4997,76,136,C1,Eckard Specht
2456,0.018904391594980442259275826882,0.038537307542765517365421220092,52.8977616114090320030997567707,0.877715508991557817771248667688,4340,91,139,C1,Eckard Specht
2457,0.018912406963542274597713308716,0.038553962149309291520331094915,52.8753427275393727362374897209,0.878817639988956178089133524372,6090,38,136,C1,Eckard Specht
